n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
9.0,315.0,672131145337,999999994845,829896902939,2.0,1.0,1.0,10.0,413968253968,7.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,671.0,400.4,0.0,51900.0,248714285714,0.0,357461111111,213806733478,838.0,838.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,286266075461,288047663935,28575158569,885003917825,289895496658,624943722944,260216450216,539682539683,15873015873,772727272727,227272727273,569926152279,136363636364,1.0,-0.48,-1.0,-0.2,0.0,0.0,0.5,0.0,1700
11.0,80.0,77215188896,999999979167,854166648872,2.0,2.0,0.0,1.0,43894,6.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,979.0,447.0,0.0,51900.0,25950.0,0.0,1393614,280416003872,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33386207623,334280060817,333515777417,866497132694,333370758596,375,275,0.05,125,0.8,0.2,0.55,0.1,0.8,-0.15,-0.15,-0.15,0.2,0.1,0.3,0.1,3900
14.0,102.0,784313717801,999999982759,862068950654,3.0,1.0,1.0,0.0,485294117647,9.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,715.0,450857142857,0.0,51900.0,20600.0,0.0,474058181818,238245379701,8900.0,8900.0,8900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,251059046363,467703388279,223320449991,223159697234,236589550635,408482142857,426785714286,78431372549,0.0,1.0,0.0,438392857143,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4200
12.0,259.0,618110233787,999999993976,716867465561,1.0,1.0,0.0,1.0,46138996139,6.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,742.0,392.2,0.0,51900.0,212833333333,0.0,289966363636,181475944584,7000.0,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,334171903731,507284589372,333621471292,392596682879,333393902471,407738095238,246022727273,579150579151,3861003861,9375,625,322424242424,0.1,1.0,-0.5,-0.5,-0.5,0.2,0.1,0.3,0.1,1600
10.0,951.0,407119020682,999999998124,568480299121,13.0,0.0,1.0,0.0,437013669821,7.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,657.0,410333333333,0.0,51900.0,186652857143,0.0,266661904762,178779688404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,285740431769,286142874165,743677958673,170561003641,285727070927,399738693324,612695089998,357518401682,231335436383,607142857143,392857142857,332788706392,0.05,1.0,-267803030303,-666666666667,-0.1,1.0,0.75,0.5,0.75,3500
9.0,1549.0,365422396617,999999998747,580200500526,13.0,1.0,1.0,0.0,449709489994,9.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1200.0,493444444444,3100.0,51900.0,228555555556,163134615385,399759375,266389102233,1400.0,1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,256298797447,222871866658,222369824503,22245563194,676931470242,524990555804,246591322088,619754680439,142027114267,813559322034,186440677966,451411661255,0.05,1.0,-282702020202,-0.7,-0.05,0.4,0.0,0.1,0.0,2600
7.0,794.0,486413042817,999999997743,681715574082,13.0,2.0,6.0,0.0,434256926952,10.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1500.0,642.2,2200.0,51900.0,20810.0,1800.0,365536734694,262565570636,5700.0,5700.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,203268362602,200353871025,200100910819,142109141899,797518543656,451805555556,22558531746,528967254408,151133501259,777777777778,222222222222,39906462585,333333333333,1.0,-226537698413,-0.4,-714285714286,0.5,0.5,0.0,0.5,2000
6.0,1012.0,457879087752,999999998249,670753063624,5.0,2.0,13.0,0.0,453458498024,7.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1200.0,667833333333,0.0,51900.0,154857142857,0.0,354378947368,194160357968,3100.0,3100.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,286156004456,46358222824,170243318964,285720877245,308986764626,432080296637,796908963048,345849802372,217391304348,614035087719,385964912281,36538961039,0.05,0.8,-228851010101,-0.8,-0.1,0.0,0.0,0.5,0.0,1600
11.0,223.0,565022418991,999999992308,707692302249,5.0,3.0,1.0,0.0,496412556054,7.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,998.0,484.6,0.0,51900.0,156285714286,0.0,266661904762,14400785167,2100.0,2400.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,152471404245,290676927549,361579967119,428290707201,285902286797,333333333333,0.15,269058295964,448430493274,857142857143,142857142857,0.45,0.1,1.0,-0.75,-0.75,-0.75,0.0,0.0,0.5,0.0,17600
10.0,344.0,562130175852,999999995327,682242987466,7.0,4.0,1.0,0.0,445930232558,4.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,423.0,330.0,0.0,51900.0,24075.0,0.0,289966363636,177501370292,1500.0,1600.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,500036600342,522078832741,501481906544,797640094946,500001710912,416060606061,105227272727,31976744186,145348837209,6875,3125,235674931129,333333333333,0.5,-116666666667,-0.25,-25,0.0,0.0,0.5,0.0,767
13.0,516.0,532163741653,999999996743,703583059597,2.0,1.0,12.0,0.0,468023255814,8.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,1100.0,496.0,0.0,51900.0,21412.5,0.0,3800.0,225247574678,9700.0,9700.0,9700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,256759796271,147928270005,250353162326,252134177234,545063199767,47756021756,253131313131,542635658915,77519379845,875,125,408825757576,333333333333,1.0,-175,-0.25,-125,454545454545,136363636364,454545454545,136363636364,4400
8.0,188.0,554347823074,999999991667,666666661111,3.0,3.0,0.0,2.0,457978723404,8.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,450.0,330.0,0.0,51900.0,19437.5,0.0,320379,14478626415,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,252858088043,25439416509,897410697767,268443919422,250196849777,145887445887,313852813853,106382978723,531914893617,666666666667,333333333333,193181818182,136363636364,0.25,-166666666667,-166666666667,-166666666667,0.0,0.0,0.5,0.0,1300
10.0,945.0,448648648164,999999998224,603907636583,13.0,0.0,1.0,0.0,486772486772,10.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,1400.0,710.0,0.0,51900.0,9560.0,0.0,3400.0,187471709178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,91995310219,200001996521,200001205298,20023587931,200229896967,522600203718,177683982684,507936507937,179894179894,738461538462,261538461538,458572330447,0.05,1.0,-363235294118,-1.0,-0.05,0.5,0.5,0.0,0.5,2800
10.0,451.0,583908044635,99999999635,759124084821,16.0,1.0,6.0,0.0,450554323725,7.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,690.0,533666666667,0.0,51900.0,337428571429,0.0,767963636364,367919621849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,301031494681,287340989968,28791024021,883137961225,292337662893,444086021505,626344086022,288248337029,221729490022,565217391304,434782608696,440384615385,0.05,0.8,-3575,-1.0,-0.05,0.85,0.7,0.35,0.7,2000
14.0,980.0,394871794467,999999998073,603082850476,11.0,0.0,1.0,0.0,430306122449,7.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,1200.0,583333333333,0.0,51900.0,17400.0,0.0,406066666667,223514970027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,885633037074,28573240468,28572126633,285962164976,286253793273,49001212522,138381558642,397959183673,173469387755,696428571429,303571428571,414401709402,0.1,1.0,-361437908497,-1.0,-0.1,0.0,0.0,0.5,0.0,5700
9.0,807.0,516539439546,999999997917,72499999849,28.0,5.0,6.0,0.0,476332094176,7.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,671.0,411.5,0.0,51900.0,310571428571,0.0,448370833333,285498989623,1500.0,1600.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,288786772319,28618460609,285872904563,287928012962,885122770407,487073986619,237587563951,446096654275,148698884758,0.75,0.25,435943963444,0.1,1.0,-138888888889,-0.5,-333333333333,0.0,0.0,0.5,0.0,2200
13.0,54.0,851851836077,99999996875,874999972656,1.0,0.0,0.0,1.0,483333333333,6.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,498.0,343.4,0.0,51900.0,264666666667,0.0,448370833333,236571083473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,234256090441,496956454045,333957080877,346837095046,200708037922,666666666667,-109090909091,37037037037,185185185185,666666666667,333333333333,136363636364,136363636364,136363636364,-0.6,-0.6,-0.6,0.0,0.0,0.5,0.0,1600
11.0,281.0,616487452988,999999994152,777777773229,5.0,2.0,1.0,0.0,471886120996,8.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,2200.0,755142857143,0.0,51900.0,12912.5,0.0,266666666667,184141008071,15100.0,15100.0,15100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,642548247891,250019303158,250010377186,139536282118,167912501956,419301075269,173924731183,604982206406,320284697509,653846153846,346153846154,294950980392,625,1.0,-444444444444,-0.6,-0.4,355555555556,-222222222222,144444444444,222222222222,2100
11.0,492.0,437908495778,999999997076,520467834735,38.0,3.0,9.0,0.0,530894308943,7.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,416.0,316.8,0.0,51900.0,181571428571,0.0,320379,191570366298,2800.0,2800.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,286170261185,287331795374,183993715693,730081226893,285748517581,236111111111,416666666667,10162601626,406504065041,714285714286,285714285714,0.27,0.1,0.5,-425,-0.6,-0.25,0.0,0.0,0.5,0.0,1700
10.0,68.0,794117635381,999999978261,869565198488,5.0,2.0,0.0,0.0,4.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,866.0,450.5,0.0,51900.0,27000.0,0.0,585533333333,303975899552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,287519881036,348352987225,286390938138,564833624931,294223059266,490598290598,133333333333,441176470588,147058823529,0.75,0.25,0.5,0.5,0.5,-0.7,-0.7,-0.7,0.0,0.0,0.5,0.0,827
9.0,593.0,430292598227,999999997354,555555554086,21.0,3.0,1.0,0.0,497301854975,5.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,450.0,331.2,25200.0,51900.0,30540.0,171248484848,261471428571,216049464501,645.0,1300.0,972.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,400000958117,400000263554,839997207236,400006328027,40002037794,331998556999,951569264069,320404721754,101180438449,0.76,0.24,227967646389,333333333333,0.6,-216666666667,-0.25,-0.05,0.0,0.0,0.5,0.0,2500
9.0,347.0,547692306007,999999995025,661691538997,14.0,3.0,1.0,0.0,519020172911,8.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,731.0,446285714286,0.0,51900.0,20250.0,0.0,351971428571,235989726641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25240815097,250423901595,89888519454,255431757026,25288424501,509375,-291666666667,115273775216,230547550432,333333333333,666666666667,358333333333,0.1,0.5,-2375,-0.4,-0.05,1.0,0.0,0.5,0.0,2500
11.0,197.0,659574464577,999999992424,7424242368,6.0,0.0,1.0,0.0,504568527919,8.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1000.0,450.25,1000.0,51900.0,27737.5,1000.0,5156125,262410133812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250446160298,251666030937,523586961308,401187625407,250141941613,446666666667,-0.05,10152284264,152284263959,0.4,0.6,425,0.35,0.5,-0.25,-0.4,-0.1,0.0,0.0,0.5,0.0,764
10.0,680.0,486607142133,999999997462,649746191244,7.0,0.0,1.0,0.0,469705882353,7.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,631.0,420.4,0.0,51900.0,119285714286,0.0,261016912752,136233901268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885692394543,285724811885,285717999896,285718246206,285914996588,392983745814,191331781426,485294117647,132352941176,785714285714,214285714286,406929686475,0.1,1.0,-196825396825,-0.5,-714285714286,0.0,0.0,0.5,0.0,1100
10.0,296.0,590277775728,999999994253,741379306084,3.0,1.0,1.0,0.0,498310810811,5.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,368.0,326.75,0.0,51900.0,14880.0,0.0,261016912752,13670280569,5400.0,5400.0,5400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239945686124,640046774551,400002259218,400070142586,400002991446,445039100684,906891495601,540540540541,337837837838,615384615385,384615384615,400710227273,333333333333,1.0,-3475,-0.5,-125,0.0,0.0,0.5,0.0,4000
10.0,695.0,387573963924,99999999726,561643834078,2.0,2.0,12.0,1.0,424172661871,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,737.0,428428571429,0.0,51900.0,15279625,0.0,274980952381,175545586316,1300.0,1700.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253628605735,254192609814,250970068457,129449812637,794671058962,38601986249,119567523979,374100719424,172661870504,684210526316,315789473684,317228604729,333333333333,1.0,-131944444444,-0.2,-0.1,0.0,0.0,0.5,0.0,2900
10.0,123.0,711864400747,999999986667,813333322489,1.0,0.0,0.0,1.0,482926829268,6.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,450.0,326333333333,25200.0,51900.0,301166666667,187177142857,274980952381,231732285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33884644034,34195180047,862576654485,359733949105,333701265237,231818181818,517906336088,325203252033,162601626016,666666666667,333333333333,304924242424,333333333333,1.0,-325,-0.4,-0.25,333333333333,166666666667,466666666667,166666666667,1100
8.0,400.0,509695289447,999999996296,537037035048,19.0,2.0,10.0,0.0,2748542,8.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,484.0,329571428571,0.0,51900.0,20787.5,0.0,267914035088,200845504487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255226279858,251480319609,361576243248,562750862753,25002234052,430845543346,136935286935,175,75,0.7,0.3,362244897959,0.2,0.6,-289351851852,-0.4,-155555555556,0.5,136363636364,0.0,136363636364,423
10.0,148.0,715277772811,999999989796,836734685339,5.0,5.0,0.0,1.0,493918918919,8.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,7500.0,137857142857,0.0,51900.0,30300.0,0.0,12750.0,384563085542,1500.0,2400.0,1800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250336469847,254160905756,166073410858,758470878746,250059728356,43125,285416666667,27027027027,135135135135,666666666667,333333333333,608333333333,0.25,1.0,-75,-0.1,-0.05,0.0,0.0,0.5,0.0,1000
10.0,180.0,639534880003,99999999115,761061940168,4.0,3.0,1.0,0.0,453888888889,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1700.0,603.5,737.0,51900.0,15842125,737.0,418483333333,227794307907,1300.0,1800.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251953413411,250200260434,250344135875,250993908437,899650828184,342471590909,399621212121,333333333333,277777777778,545454545455,454545454545,239898989899,0.1,0.5,-0.16,-0.4,-0.1,0.0,0.0,0.5,0.0,2100
10.0,315.0,524115753942,999999994505,653846150254,8.0,4.0,1.0,0.0,482222222222,7.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,610.0,346.0,0.0,51900.0,226857142857,0.0,295011904762,201246900505,556.0,15900.0,4645.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286274554292,285759137592,28594231157,285869687453,885615430909,528571428571,321428571429,349206349206,31746031746,916666666667,833333333333,420454545455,0.1,0.75,-125,-125,-125,0.0,0.0,0.5,0.0,2200
14.0,103.0,7399999926,999999983333,866666652222,3.0,0.0,0.0,0.0,458252427184,7.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,835.0,440166666667,0.0,51900.0,222714285714,0.0,366135185185,217117834285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519451871735,287146803645,286237255372,287050551112,394504667252,448333333333,0.28,776699029126,970873786408,888888888889,111111111111,389583333333,166666666667,0.8,-0.1,-0.1,-0.1,375,-125,125,125,703
8.0,810.0,485969387135,999999997783,687361417545,16.0,12.0,0.0,11.0,430740740741,7.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,568.0,362.2,0.0,51900.0,245428571429,0.0,7123.0,255383233133,844.0,7400.0,335366666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286140966076,28697892121,28591264656,88552096757,285757790454,58085787452,227294067435,592592592593,185185185185,761904761905,238095238095,457039141414,0.1,1.0,-294444444444,-0.6,-125,0.3,0.4,0.2,0.4,1000
12.0,509.0,495088407672,999999996491,666666664327,10.0,3.0,1.0,0.0,464440078585,8.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,690.0,464.5,0.0,51900.0,22537.5,0.0,468301754386,231167075752,529.0,728.0,628.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290141938977,250036607308,633902623236,250543964673,258973805889,516018299882,181255165289,550098231827,117878192534,823529411765,176470588235,427002164502,0.1,1.0,-186805555556,-0.4,-0.1,0.0,0.0,0.5,0.0,1900
12.0,217.0,52450980135,999999991453,649572644021,6.0,3.0,1.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,715.0,407.25,0.0,51900.0,165833333333,0.0,372535897436,175814563967,870.0,5000.0,2935.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587677414407,333417330319,205545779169,333507434852,140084329907,466944444444,268472222222,73732718894,184331797235,0.8,0.2,44125,0.1,0.6,-154166666667,-0.2,-0.05,0.25,0.25,0.25,0.25,863
11.0,349.0,587209300619,999999995122,785365849827,3.0,3.0,1.0,0.0,473638968481,6.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,358.0,309666666667,0.0,51900.0,153666666667,0.0,278014285714,118102249892,1100.0,11400.0,546666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866655742783,333374131387,333360095731,333357860697,333350484353,33521996022,808587808588,458452722063,200573065903,695652173913,304347826087,300006764069,333333333333,0.5,-222619047619,-0.3,-125,0.0,0.0,0.5,0.0,1100
11.0,521.0,467479673847,999999996633,60606060402,8.0,6.0,17.0,0.0,448176583493,4.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,8000.0,313500,2600.0,51900.0,19900.0,241639444444,8000.0,390664089299,1300.0,8000.0,3300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500060305183,500087802623,500065726695,495211957829,354766658721,480440272288,215080149319,652591170825,767754318618,894736842105,105263157895,334625668449,136363636364,0.85,-211805555556,-0.4,-125,333333333333,0.25,166666666667,0.25,1400
12.0,679.0,471124619345,999999997429,634961437956,17.0,5.0,9.0,0.0,438880706922,9.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,671.0,357166666667,0.0,51900.0,232777777778,0.0,364548333333,188172151571,1200.0,17300.0,5625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223021480207,222406517347,130839769455,223585826991,80225884809,513041431262,682784259055,456553755523,338733431517,574074074074,425925925926,395105432202,333333333333,0.8,-331038647343,-1.0,-333333333333,0.0,0.0,0.5,0.0,1900
13.0,177.0,697142853159,999999990826,825688065819,8.0,6.0,0.0,0.0,472881355932,10.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1100.0,464428571429,0.0,51900.0,17550.0,0.0,561835,184972137138,1700.0,1700.0,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122410710103,20035179155,200533910861,201145485469,817386171109,410526315789,736842105263,508474576271,338983050847,0.6,0.4,297222222222,0.1,0.5,-233333333333,-0.6,-25,0.0,0.0,0.5,0.0,3700
10.0,251.0,683999997264,999999993197,85034013027,5.0,4.0,1.0,1.0,486454183267,5.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,2100.0,677.8,2100.0,51900.0,23380.0,199702272727,267914035088,237176299286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400025772038,403350994022,400857120658,839576592817,400000185109,451573129252,123299319728,478087649402,199203187251,705882352941,294117647059,430198412698,333333333333,1.0,-0.3,-1.0,-0.05,0.0,0.0,0.5,0.0,799
10.0,424.0,580335730023,999999996337,688644686122,11.0,4.0,1.0,0.0,480188679245,7.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,529.0,321.6,0.0,51900.0,194714285714,0.0,418483333333,200179061457,2800.0,2800.0,2800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286627288826,286857420596,286478830178,285722682157,885431377824,605268398268,116051948052,353773584906,943396226415,789473684211,210526315789,304848484848,0.05,0.6,-405357142857,-1.0,-0.05,0.0,0.0,0.5,0.0,3700
11.0,417.0,603864732841,999999995984,775100398494,5.0,1.0,1.0,0.0,48824940048,6.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,529.0,362.2,0.0,51900.0,184833333333,0.0,418483333333,247440327209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335033347716,333365509099,212525807073,333340173262,687300289919,403494623656,295698924731,359712230216,215827338129,625,375,253333333333,333333333333,0.6,-393518518519,-0.8,-0.05,0.0,0.0,0.5,0.0,1600
13.0,134.0,795454539428,999999987952,927710832196,7.0,6.0,0.0,1.0,447014925373,7.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,429.0,311.6,0.0,51900.0,241428571429,0.0,311976388889,199148504111,931.0,3700.0,211033333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183141967048,287048882562,285970124811,443371472782,316184659433,359673659674,1337995338,597014925373,223880597015,727272727273,272727272727,259090909091,0.1,0.5,-166666666667,-166666666667,-166666666667,0.0,0.0,0.5,0.0,2000
9.0,985.0,439752831679,999999998168,644688643508,8.0,2.0,1.0,0.0,472487309645,7.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,1400.0,548.2,0.0,51900.0,169714285714,0.0,287607462687,162317280291,419.0,535.0,477.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586531538468,285719907825,32775121585,285717079734,285735469268,342365210547,913026367572,345177664975,172588832487,666666666667,333333333333,362048001019,0.1,1.0,-260294117647,-0.8,-0.05,0.0,0.0,0.5,0.0,1600
10.0,265.0,625482623068,999999993464,810457511043,4.0,4.0,1.0,0.0,44047,8.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,833.0,426285714286,0.0,51900.0,17025.0,0.0,477160,230269416984,1400.0,6500.0,366666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415819701587,250030494288,250307960807,250471424645,509099310439,402727272727,182234848485,377358490566,11320754717,769230769231,230769230769,40696969697,0.1,1.0,-141666666667,-0.25,-0.05,0.5,0.0,0.0,0.0,2100
9.0,535.0,509469696005,999999996753,688311686077,9.0,4.0,1.0,0.0,430280373832,6.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,441.0,306.25,0.0,51900.0,135333333333,0.0,261016912752,133380226199,610.0,681.0,637333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374804508407,199360926385,333518704701,344222534115,358060441326,404753968254,199388888889,560747663551,168224299065,769230769231,230769230769,4345,0.1,1.0,-248765432099,-0.7,-0.1,0.3,0.0,0.2,0.0,1300
8.0,382.0,561679788552,999999995833,695833330434,3.0,0.0,1.0,0.0,475392670157,7.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,690.0,394.6,0.0,51900.0,256285714286,0.0,468301754386,196011414415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292792517716,285748335707,884736570863,288366705,285726732946,532,288,392670157068,785340314136,833333333333,166666666667,513333333333,0.1,1.0,-133333333333,-0.3,-0.05,0.5,0.5,0.0,0.5,1100
10.0,602.0,548223349326,999999997812,61925601615,51.0,7.0,13.0,0.0,538870431894,9.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1400.0,642333333333,1400.0,51900.0,166333333333,1065.5,561835,248425380219,799.0,3200.0,153250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222231600295,222280376953,165931185561,767344599819,222730168955,486854514533,984075448361,265780730897,132890365449,666666666667,333333333333,397213203463,0.1,1.0,-4375,-1.0,-0.1,0.0,0.0,0.5,0.0,1800
10.0,566.0,513207546201,999999997519,585607938994,47.0,3.0,13.0,0.0,503180212014,7.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1300.0,471285714286,1700.0,51900.0,20400.0,1500.0,267914035088,224226699006,1700.0,1700.0,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292865035887,287382425539,208616579004,704782762088,285759127653,536507936508,-161904761905,123674911661,212014134276,368421052632,631578947368,357142857143,0.05,0.8,-460416666667,-1.0,-0.05,0.8,-0.4,0.3,0.4,3200
7.0,524.0,30923694717,999999997183,366197182067,0.0,0.0,1.0,0.0,484160305344,4.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,412.0,327.5,25200.0,51900.0,31875.0,201171590909,287607462687,240357645433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000856054,500000610711,79999321934,500001388191,500057247156,284166666667,1775,267175572519,0.0,1.0,0.0,253571428571,0.05,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,800
12.0,672.0,501510573261,999999997722,642369019038,39.0,2.0,12.0,1.0,494345238095,6.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,429.0,319.4,0.0,51900.0,23850.0,0.0,311976388889,228265825963,987.0,1700.0,1343.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333865053825,336442425928,335290305366,866103010157,333372113305,664285714286,-607142857143,133928571429,14880952381,473684210526,526315789474,427777777778,0.05,0.7,-555,-1.0,-1875,0.15,-0.05,0.35,0.05,1500
11.0,771.0,509803920902,999999997895,690526314336,18.0,1.0,1.0,0.0,509338521401,6.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,1100.0,524.0,0.0,51900.0,13700.0,0.0,333333333333,178342091162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866644457634,333335680819,333334549116,333334949377,333550244346,429673221155,180927837595,739299610895,11673151751,863636363636,136363636364,327463355358,333333333333,1.0,-256695156695,-0.7,-0.05,0.5,0.5,0.0,0.5,1100
